"new.id"	"Area.M2"	"p1"	"p2"	"p3"	"p4"	"x"	"y"	"Final.ID"
2277	458.41305	"other"	"other"	"other"	"other"	614950.355	7081834.217	"58300"
2278	3625.60765	"grass"	"grass"	"grass"	"grass"	616033.485	7081293.431	"58306"
2279	2720.77875	"plough"	"grain"	"grain"	"grain"	616564.517	7080969.058	"58309"
2280	3836.71285	"grass"	"grass"	"grass"	"grass"	620082.7825	7083021.161	"58331"
2281	27406.7441	"grass"	"plough"	"grain"	"grain"	617195.1075	7082543.387	"58336"
2282	7370.64785	"grass"	"grass"	"grass"	"grass"	617222.72	7084814.612	"58363"
2283	3256.73995	"stubble"	"plough"	"plough"	"grain"	617546.7692	7084497.708	"58364"
2284	1243.62405	"stubble"	"stubble"	"grain"	"grain"	618148.5099	7084832.907	"58366"
2285	6166.71675	"grass"	"grass"	"grain"	"grain"	617053.92	7085667.26	"58368"
2286	4302.22355	"stubble"	"stubble"	"grain"	"grain"	617714.85	7085401.159	"58369"
2287	1666.3919	"grass"	"plough"	"grass"	"grass"	619037.0453	7087277.501	"58373"
2288	6713.60895	"grass"	"grass"	"grass"	"grass"	618823.095	7086526.727	"58376"
2289	2234.49745	"grass"	"grass"	"grass"	"grass"	620978.1725	7084516.55	"58378"
2290	6704.7237	"plough"	"plough"	"grain"	"grain"	619702.138	7084742.875	"58381"
2291	2858.99575	"grass"	"grass"	"grass"	"grass"	620410.8575	7084125.021	"58382"
2292	3931.70895	"grass"	"grass"	"grass"	"grass"	620168.8925	7084053.781	"58383"
2293	4338.8411	"grass"	"grass"	"grass"	"grass"	621820.6633	7084107.792	"58384"
2294	3135.35245	"grass"	"grass"	"grass"	"grass"	620924.69	7084810.114	"58385"
2295	3428.13515	"grass"	"grass"	"grass"	"grass"	616836.2725	7083733.002	"58390"
2296	4430.9957	"plough"	"plough"	"grain"	"grain"	616026.0725	7084103.27	"58399"
2297	1957.89315	"grass"	"grass"	"grass"	"grass"	607688.635	7082934.575	"58417"
2298	1287.731	"grass"	"grass"	"grass"	"grass"	608656.6592	7086126.335	"58454"
2299	11646.0296	"grass"	"grass"	"grass"	"grass"	609563.1073	7087851.396	"58456"
2300	4876.27415	"grass"	"grass"	"grass"	"grass"	609450.75	7084794.769	"58504"
2301	10129.29235	"grass"	"grass"	"grass"	"grass"	609241.4625	7085433.548	"58506"
2302	11810.7386	"grass"	"grass"	"grass"	"grass"	609808.82	7084851.21	"58508"
2303	13933.0395	"grass"	"grass"	"grain"	"grain"	608725.595	7084002.453	"58509"
2304	2401.73525	"grass"	"grass"	"grass"	"grass"	607787.7575	7083893.759	"58510"
2305	1560.9539	"grass"	"grass"	"grass"	"grass"	608258.36	7085436.942	"58524"
2306	24622.23985	"grass"	"grass"	"grass"	"grass"	608114.685	7088464.413	"58535"
2307	4327.0557	"other"	"other"	"other"	"other"	614929.06	7081814.266	"58559"
2308	10995.16635	"grass"	"grass"	"grass"	"grass"	615942.1432	7081161.39	"58561"
2309	4372.58545	"grass"	"grass"	"grass"	"grass"	615566.1625	7081339.349	"58562"
2310	6190.27455	"grass"	"grass"	"grass"	"grass"	615722.57	7081316.369	"58563"
2311	1203.314	"grass"	"grass"	"grass"	"grass"	616240.1475	7081304.275	"58567"
2312	1026.8159	"grass"	"grass"	"grass"	"grass"	616091.835	7081227.967	"58568"
2313	49111.8429	"grass"	"grass"	"grass"	"grass"	611428.725	7088066.464	"58573"
2314	3243.20805	"grass"	"grass"	"grass"	"grass"	610451.19	7085878.94	"58574"
2315	2417.6857	"grass"	"grass"	"grass"	"grass"	611771.62	7086745.3	"58579"
2316	1600.9657	"grass"	"grass"	"grass"	"grass"	611141.105	7086318.001	"58580"
2317	14384.99215	"grass"	"grass"	"grass"	"grass"	612764.9525	7087047.864	"58582"
2318	5389.6113	"plough"	"plough"	"plough"	"grain"	611350.495	7085067.074	"58589"
2319	1626.75185	"grass"	"grass"	"grass"	"grass"	610776.7375	7085571.421	"58590"
2320	1048.0561	"grass"	"grass"	"grass"	"grass"	611247.2782	7092344.123	"58601"
2321	32142.0913	"grass"	"grass"	"grass"	"grass"	612283.735	7091810.029	"58607"
2322	2662.3823	"grass"	"grass"	"grass"	"grass"	611937.6175	7091053.752	"58608"
2323	7018.06815	"grass"	"grass"	"grass"	"grass"	610627.675	7090700.99	"58609"
2324	9340.51625	"grass"	"grass"	"grass"	"grass"	611113.475	7090832.3	"58610"
2325	13281.04065	"grass"	"grass"	"grass"	"grass"	611361.99	7091185.047	"58611"
2326	3517.51175	"grass"	"grass"	"grass"	"grass"	612912.025	7091443.651	"58616"
2327	1504.9874	"grass"	"grass"	"grass"	"grass"	612227.9225	7090188.168	"58636"
2328	5585.5378	"grass"	"grass"	"grass"	"grass"	611479.17	7088905.269	"58637"
2329	2586.1376	"grass"	"grass"	"grass"	"grass"	611963.4475	7089106.426	"58638"
2330	1123.4182	"grass"	"grass"	"grass"	"grass"	611040.275	7089277.232	"58639"
2331	645.5291	"grass"	"grass"	"grass"	"grass"	611142.82	7089966.406	"58640"
2332	2985.07745	"grass"	"grass"	"grass"	"grass"	612682.4385	7089102.349	"58643"
2333	364.0185	"grass"	"grass"	"grass"	"grass"	610536.8516	7088928.05	"58644"
2334	7516.90465	"grass"	"grass"	"grass"	"grass"	610449.7875	7088074.842	"58645"
2335	787.4859	"grass"	"grass"	"grass"	"grass"	611326.1164	7088818.116	"58646"
2336	3073.38055	"grass"	"grass"	"grass"	"grass"	611314.9139	7088576.419	"58647"
2337	4321.75445	"grass"	"grass"	"grass"	"grass"	611545.2725	7088872.671	"58648"
2338	5224.0003	"grass"	"grass"	"grass"	"grass"	611466.4975	7089029.016	"58649"
2339	1403.55125	"grass"	"grass"	"grass"	"grass"	611574.3329	7089014.973	"58652"
2340	2487.1544	"grass"	"grass"	"grass"	"grass"	610350.371	7088736.187	"58656"
2341	5148.8891	"grass"	"grass"	"grass"	"grass"	610735.37	7088223.171	"58657"
2342	28270.6422	"grass"	"grass"	"grass"	"grass"	610631.0425	7089449.697	"58658"
2343	7373.47465	"grass"	"grass"	"grass"	"grass"	614592.4916	7095416.137	"58668"
2344	8556.15765	"grass"	"grass"	"grass"	"grass"	615327.5771	7095957.686	"58669"
2345	8857.19925	"grass"	"grass"	"grass"	"grass"	613864.05	7095132.105	"58679"
2346	1420.2368	"grass"	"grass"	"grass"	"grass"	614391.8394	7095070.043	"58684"
2347	2217.27505	"grass"	"grass"	"grass"	"grass"	614940.4212	7093666.08	"58692"
2348	16304.11745	"grass"	"grass"	"grass"	"grass"	614680.955	7094025.857	"58697"
2349	4752.6496	"stubble"	"plough"	"plough"	"plough"	613560.65	7087534.818	"58736"
2350	2656.59625	"grass"	"grass"	"grass"	"grass"	615004.115	7092867.671	"58739"
2351	2576.68965	"grass"	"grass"	"grass"	"grass"	614603.715	7091232.392	"58742"
2352	1742.45665	"grass"	"grass"	"grass"	"grass"	614622.455	7090570.034	"58745"
2353	6042.6379	"grass"	"grass"	"grass"	"grass"	613382.9475	7090942.923	"58746"
2354	2288.0475	"grass"	"grass"	"grass"	"grass"	613926.4539	7090239.623	"58752"
2355	678.05845	"grass"	"grass"	"grass"	"grass"	614177.2851	7090266.393	"58753"
2356	971.955	"grass"	"grass"	"grass"	"grass"	613718.724	7089886.725	"58754"
2357	4170.02085	"grass"	"grass"	"grain"	"grain"	616535.075	7081929.178	"58757"
2358	8297.5393	"plough"	"grain"	"grain"	"grain"	617984.12	7082430.345	"58759"
2359	3874.6734	"grass"	"grass"	"grass"	"grass"	618652.1856	7081390.046	"58760"
2360	1185.6983	"grass"	"grass"	"grass"	"grass"	616815.6138	7082674.297	"58763"
2361	11657.4349	"stubble"	"grain"	"grain"	"grain"	617876.12	7082633.893	"58766"
2362	1808.54485	"stubble"	"grain"	"grain"	"grain"	617765.255	7082308.162	"58767"
2363	17334.4532	"grass"	"grain"	"grain"	"grain"	616589.1769	7081046.99	"58768"
2364	2159.313	"grass"	"grass"	"grass"	"grass"	619359.3952	7086037.287	"58775"
2365	6182.7273	"grass"	"plough"	"grass"	"grass"	619007.9379	7086857.848	"58776"
2366	7112.6619	"grass"	"grass"	"grass"	"grass"	617943.2926	7086223.166	"58777"
2367	2261.3079	"grass"	"grass"	"grass"	"grass"	619176.7798	7086039.737	"58779"
2368	52256.4548	"grass"	"plough"	"grain"	"grain"	618353.3154	7085588.531	"58780"
2369	13340.62865	"grass"	"grass"	"grass"	"grass"	618708.9875	7085954.42	"58781"
2370	9125.60325	"grass"	"grass"	"grass"	"grass"	616783.8725	7083923.783	"58782"
2371	10329.17595	"grass"	"plough"	"plough"	"grain"	618134.828	7084661.128	"58783"
2372	10713.0859	"grass"	"grass"	"grass"	"grass"	617070.435	7084592.005	"58784"
2373	38394.72325	"grass"	"grass"	"grass"	"grass"	616964.5925	7084423.312	"58785"
2374	787.23125	"grass"	"grass"	"grass"	"grass"	616612.0526	7084316.487	"58786"
2375	4347.8431	"stubble"	"plough"	"grain"	"grain"	616496.3831	7085296.013	"58787"
2376	4852.61395	"grass"	"grass"	"grass"	"grass"	616872.44	7085689.777	"58788"
2377	2717.13775	"grass"	"plough"	"plough"	"grain"	617252.5325	7085415.254	"58789"
2378	2684.8164	"plough"	"plough"	"grain"	"grain"	619151.301	7085447.69	"58798"
2379	5547.3106	"grass"	"grass"	"grass"	"grass"	617162.9025	7084154.033	"58800"
2380	3425.6604	"stubble"	"plough"	"grain"	"grain"	618066.9859	7084704.85	"58803"
2381	15728.97085	"grass"	"grass"	"grass"	"grass"	620468.895	7084166.769	"58804"
2382	2076.7638	"grass"	"grass"	"grass"	"grass"	621075.9257	7084544.994	"58805"
2383	19758.40235	"grass"	"grass"	"grass"	"grass"	620807.12	7084539.352	"58808"
2384	11234.58265	"grass"	"grass"	"grass"	"grass"	620946.055	7084659.286	"58809"
2385	5878.28025	"grass"	"grass"	"grass"	"grass"	620428.88	7084427.06	"58810"
2386	36293.35745	"grass"	"grass"	"grass"	"grass"	614548.205	7082111.423	"58813"
2387	2126.22225	"stubble"	"plough"	"grain"	"grain"	613780.365	7083184.209	"58834"
2388	32883.25055	"grass"	"grass"	"grass"	"grass"	607411.8125	7082724.766	"58856"
2389	1860.4293	"grass"	"grass"	"grass"	"grass"	609241.7575	7087188.608	"58882"
2390	11245.8027	"grass"	"grass"	"grass"	"grass"	607570.1115	7086644.197	"58885"
2391	12904.42285	"grass"	"grass"	"grass"	"grass"	607487.185	7084249.293	"58906"
2392	8946.81585	"grass"	"grass"	"grass"	"grass"	609262.4725	7085468.543	"58916"
2393	8829.17365	"grass"	"grass"	"grass"	"grass"	607500.8388	7084556.942	"58918"
2394	2983.65705	"grass"	"grass"	"grass"	"grass"	613450.495	7082467.642	"58951"
2395	9262.0441	"stubble"	"stubble"	"grass"	"grass"	615960.9582	7081388.235	"58953"
2396	14201.397	"grass"	"grass"	"grass"	"grain"	616162.33	7081857.484	"58958"
2397	5364.47985	"grass"	"grass"	"grass"	"grain"	610054.2603	7085038.254	"58983"
2398	3850.4611	"grass"	"grass"	"grass"	"grass"	611268.755	7092404.906	"58992"
2399	6137.6648	"grass"	"grass"	"grass"	"grass"	611541.6385	7091568.849	"58993"
2400	5716.08645	"grass"	"grass"	"grass"	"grass"	611602.1897	7091629.9	"58994"
2401	1853.9065	"grass"	"grass"	"grass"	"grass"	610586.975	7090927.928	"58997"
2402	2657.76965	"grass"	"grass"	"grass"	"grass"	611298.605	7091233.44	"58998"
2403	4304.5389	"grass"	"grass"	"grass"	"grass"	610711.4975	7090891.664	"59000"
2404	1597.23975	"grass"	"grass"	"grass"	"grass"	612010.9948	7091078.11	"59003"
2405	26363.90655	"grass"	"grass"	"grass"	"grass"	611791.2087	7090902.55	"59004"
2406	11506.43755	"grass"	"grass"	"grass"	"grass"	612575.0122	7089308.803	"59017"
2407	4347.75235	"grass"	"grass"	"grass"	"grass"	610527.105	7088895.638	"59018"
2408	1044.83485	"grass"	"grass"	"grass"	"grass"	610298.4035	7088629.476	"59019"
2409	4380.2677	"grass"	"grass"	"grass"	"grass"	611110.865	7089956.738	"59020"
2410	1559.1855	"grass"	"grass"	"grass"	"grass"	610551.405	7088080.836	"59022"
2411	2930.0085	"grass"	"grass"	"grass"	"grass"	611253.2	7088097.622	"59027"
2412	7948.3561	"grass"	"grass"	"grass"	"grass"	615970.045	7096031.231	"59039"
2413	13866.78755	"grass"	"grass"	"grass"	"grass"	615082.845	7095559.98	"59040"
2414	14064.83055	"stubble"	"stubble"	"grass"	"grass"	614860.7225	7095842.759	"59041"
2415	3668.5819	"grass"	"grass"	"grass"	"grass"	613609.4075	7094328.239	"59046"
2416	6222.25025	"grass"	"grass"	"grass"	"grass"	614492.6675	7094696.538	"59047"
2417	10636.31975	"grass"	"grass"	"grass"	"grass"	614703.4587	7094935.718	"59048"
2418	3618.7624	"grass"	"grass"	"grass"	"grass"	613424.003	7094239.665	"59050"
2419	3662.3195	"grass"	"grass"	"grass"	"grass"	613652.445	7093622.892	"59059"
2420	6798.89655	"grass"	"grass"	"grass"	"grass"	613057.81	7091461.965	"59081"
2421	3262.41995	"grass"	"grass"	"grass"	"grass"	613968.0298	7090194.592	"59086"
2422	1483.39845	"grass"	"grass"	"grass"	"grass"	614138.8175	7090235.984	"59087"
2423	4586.36895	"grass"	"grass"	"grass"	"grass"	613833.1275	7090199.267	"59088"
2424	845.08775	"grass"	"grass"	"grass"	"grass"	613515.23	7088386.827	"59089"
2425	5722.54825	"grass"	"grass"	"grass"	"grass"	617187.84	7082864.715	"59094"
2426	5081.0684	"grass"	"grass"	"grass"	"grass"	620175.9444	7083209.872	"59101"
2427	14969.7345	"grass"	"grass"	"grass"	"grass"	619996.175	7083014.127	"59102"
2428	11031.3192	"grass"	"grass"	"grain"	"grain"	617030.7156	7085720.518	"59106"
2429	2386.35285	"grass"	"grass"	"grass"	"grass"	620650.1623	7084140.018	"59112"
2430	17849.8556	"grass"	"grass"	"grass"	"grass"	620772.5175	7084907.181	"59113"
2431	4758.44275	"grass"	"grass"	"grass"	"grass"	616245.7313	7093872.302	"59114"
2432	2844.26185	"plough"	"plough"	"grain"	"grain"	614268.755	7091671.817	"59122"
2433	1833.30495	"grass"	"grass"	"grass"	"grass"	610477.9596	7088831.688	"59128"
2434	1118.89435	"grass"	"grass"	"grass"	"grass"	607508.4653	7086436.395	"59146"
2435	5293.4579	"grass"	"grass"	"grass"	"grass"	615776.505	7093157.422	"59183"
2436	36698.3673	"grass"	"grass"	"grass"	"grass"	614258.8131	7091502.516	"59208"
2437	1074.8003	"grass"	"grass"	"grass"	"grass"	608665.045	7084808.558	"59309"
2438	3001.9284	"grass"	"grass"	"grass"	"grass"	608547.9941	7084910.828	"59311"
2439	2895.2229	"grass"	"grass"	"grass"	"grass"	609469.4014	7084705.029	"59312"
2440	2617.3451	"grass"	"grass"	"grass"	"grass"	610553.455	7083669.963	"59328"
2441	18549.7498	"grass"	"grass"	"grass"	"grass"	611017.5125	7085419.661	"59340"
2442	4466.5725	"other"	"other"	"other"	"other"	612187.6484	7085807.652	"59343"
2443	26534.12375	"potato"	"potato"	"grain"	"grain"	612087.1425	7085727.179	"59344"
2444	4040.60375	"plough"	"plough"	"plough"	"grain"	612238.46	7086794.671	"59348"
2445	3071.0163	"grass"	"grass"	"grass"	"grass"	611307.42	7087278.194	"59349"
2446	558.37085	"grass"	"grass"	"grass"	"grass"	611248.5552	7088037.132	"59351"
2447	2220.0029	"grass"	"grass"	"grass"	"grass"	611259.6844	7085645.093	"59359"
2448	8836.861	"grass"	"grass"	"grass"	"grass"	610205.26	7085702.192	"59362"
2449	2286.94385	"grass"	"grass"	"grass"	"grass"	610516.9575	7087240.673	"59368"
2450	11602.46215	"grass"	"grass"	"grass"	"grass"	609381.19	7087612.127	"59374"
2451	1553.15715	"grass"	"grass"	"grass"	"grass"	608450.7228	7087179.603	"59376"
2452	1551.14115	"grass"	"grass"	"grass"	"grass"	608664.375	7086470.254	"59384"
2453	3593.59865	"grass"	"grass"	"grass"	"grass"	610632.525	7088336.946	"59416"
2454	2835.4644	"grass"	"grass"	"grass"	"grass"	610686.215	7088276.043	"59417"
2455	1184.66725	"grass"	"grass"	"grass"	"grass"	610833.7923	7088439.857	"59420"
2456	4851.46875	"grass"	"grass"	"grass"	"grass"	610863.0375	7088325.714	"59421"
2457	16307.6418	"grass"	"grass"	"grass"	"grass"	612385.6281	7089055.127	"59426"
2458	1935.5812	"grass"	"grass"	"grass"	"grass"	612509.1975	7089346.299	"59427"
2459	2819.74765	"grass"	"grass"	"grass"	"grass"	611803.8975	7090322.511	"59428"
2460	6760.8287	"grass"	"grass"	"grass"	"grass"	611878.345	7090308.944	"59429"
2461	1336.70145	"grass"	"grass"	"grass"	"grass"	611440.6625	7090355.155	"59433"
2462	4056.1274	"grass"	"grass"	"grass"	"grass"	611124.5215	7089557.881	"59442"
2463	2106.329	"grass"	"grass"	"grass"	"grass"	611507.1309	7089038.152	"59448"
2464	2424.5534	"grass"	"grass"	"grass"	"grass"	611813.9891	7089107.469	"59452"
2465	703.11895	"grass"	"grass"	"grass"	"grass"	612969.35	7092675.837	"59464"
2466	6732.52285	"grass"	"grass"	"grass"	"grass"	613113.675	7092010.796	"59465"
2467	3069.8103	"grass"	"grass"	"grass"	"grass"	614369.5683	7091743.929	"59470"
2468	1538.49145	"other"	"plough"	"grain"	"grain"	614084.7492	7091629.591	"59471"
2469	5289.2304	"grass"	"grass"	"grass"	"grass"	613466.59	7091832.984	"59473"
2470	1995.30225	"plough"	"plough"	"grain"	"grain"	614389.9514	7092865.265	"59477"
2471	4592.9668	"grass"	"grass"	"grass"	"grass"	609887.7847	7092202.036	"59483"
2472	9469.4712	"grass"	"grass"	"grass"	"grass"	609986.0199	7092106.025	"59484"
2473	6964.3249	"grass"	"grass"	"grass"	"grass"	610254.2675	7090559.6	"59489"
2474	770.03735	"grass"	"grass"	"grass"	"grass"	610568.96	7090820.172	"59499"
2475	3440.4319	"grass"	"grass"	"grass"	"grass"	610847.32	7091055.189	"59503"
2476	9868.1869	"grass"	"grass"	"grass"	"grass"	611676.9113	7091417.926	"59506"
2477	556.5516	"grass"	"grass"	"grass"	"grass"	611365.2375	7092648.626	"59514"
2478	3114.3363	"grass"	"grass"	"grass"	"grass"	610779.8837	7091543.687	"59516"
2479	8090.11485	"grass"	"grass"	"grass"	"grass"	612237.6675	7095105.378	"59524"
2480	4901.96485	"grass"	"grass"	"grass"	"grass"	612544.45	7095321.737	"59525"
2481	2637.1351	"grass"	"grass"	"grass"	"grass"	614622.475	7094224.121	"59534"
2482	3238.92835	"grass"	"grass"	"grass"	"grass"	614757.7121	7094136.341	"59535"
2483	1355.7766	"grass"	"grass"	"grass"	"grass"	616286.1825	7093763.354	"59544"
2484	1240.64855	"grass"	"grass"	"grass"	"grass"	614231.1225	7083614.281	"59555"
2485	1607.7963	"grass"	"grass"	"grass"	"grass"	614720.135	7083395.742	"59556"
2486	791.99575	"plough"	"plough"	"grain"	"grain"	616420.555	7085409.603	"59558"
2487	7674.36755	"plough"	"grain"	"grain"	"grain"	614765.6675	7081751.464	"59562"
2488	1586.0883	"grass"	"grass"	"grass"	"grass"	615785.635	7081442.28	"59565"
2489	924.60865	"grass"	"grass"	"grass"	"grass"	617830.905	7083128.113	"59576"
2490	850.2658	"other"	"grass"	"grass"	"grass"	619026.8586	7082909.176	"59577"
2491	2870.6012	"grass"	"grass"	"grass"	"grass"	620001.944	7082965.047	"59579"
2492	13813.75885	"grass"	"grass"	"grass"	"grass"	620019.1575	7082700.529	"59581"
2493	17274.8792	"stubble"	"grain"	"grain"	"grain"	618473.3225	7082076.812	"59583"
2494	5711.37335	"grass"	"grass"	"grass"	"grass"	618648.1325	7084470.921	"59584"
2495	1966.6164	"grass"	"grass"	"grass"	"grass"	618234.9944	7084320.437	"59585"
2496	5953.8402	"plough"	"plough"	"grain"	"grain"	617371.7451	7084804.188	"59591"
2497	5609.1936	"plough"	"grain"	"grain"	"grain"	617429.1133	7084421.571	"59592"
2498	4010.238	"grass"	"grass"	"grass"	"grass"	621027.569	7085145.553	"59597"
2499	817.6797	"grass"	"grass"	"grass"	"grass"	620757.7541	7084321.182	"59600"
2500	2933.7235	"grass"	"grass"	"grass"	"grass"	620656.2075	7084185.629	"59601"
2501	4734.88915	"grass"	"grass"	"grass"	"grass"	620680.0786	7084225.539	"59602"
2502	824.61725	"grass"	"grass"	"grass"	"grass"	610369.3725	7085187.826	"59614"
2503	616.8959	"grass"	"grass"	"grass"	"grain"	610429.3369	7085125.899	"59615"
2504	835.65835	"grass"	"grass"	"grass"	"grass"	611085.4028	7086969.035	"59620"
2505	968.2428	"grass"	"grass"	"grass"	"grass"	613506.9746	7088194.834	"59628"
2506	809.522	"grass"	"grass"	"grass"	"grass"	613248.785	7092127.649	"59629"
2507	571.21795	"grass"	"grass"	"grass"	"grass"	613919.2874	7093094.872	"59634"
2508	794.53715	"grass"	"grass"	"grass"	"grass"	615748.0272	7096018.834	"59635"
2509	564.5799	"stubble"	"plough"	"grain"	"grain"	617969.5325	7083477.561	"59636"
2510	25496.29775	"stubble"	"stubble"	"plough"	"plough"	613908.8716	7087654.33	"59647"
2511	9834.2608	"grass"	"grass"	"grass"	"grass"	607882.265	7083911.432	"59649"
2512	24794.9154	"plough"	"grain"	"grain"	"grain"	616527.1699	7081157.104	"59754"
2513	9094.0238	"grass"	"grass"	"grain"	"grain"	611626.8475	7085028.588	"59771"
2514	13544.03405	"grass"	"grass"	"grass"	"grass"	611103.975	7084991.52	"59774"
2515	6273.4151	"grass"	"grass"	"grass"	"grain"	610852.6075	7084263.524	"59775"
2516	28732.8573	"grass"	"grass"	"grass"	"grass"	612674.28	7091959.006	"59795"
2517	2057.1812	"grass"	"grass"	"grass"	"grass"	611332.08	7088490.025	"59799"
2518	11964.61615	"grass"	"grass"	"grass"	"grass"	611403.5774	7089641.923	"59807"
2519	17279.79495	"stubble"	"grain"	"grain"	"grain"	611753.14	7095956.28	"59815"
2520	6695.00315	"grass"	"grass"	"grass"	"grass"	615165.5645	7096055.799	"59818"
2521	5947.8026	"plough"	"plough"	"plough"	"grain"	611928.89	7094801.703	"59849"
2522	3711.63995	"grass"	"grass"	"grass"	"grass"	614136.0803	7091324.697	"59895"
2523	13209.0955	"plough"	"plough"	"grain"	"grain"	619024.7555	7086698.89	"59935"
2524	7455.86345	"grass"	"grass"	"grass"	"grass"	618212.9782	7085256.505	"59939"
2525	26840.3165	"grass"	"grass"	"grass"	"grass"	616780.64	7084050.831	"59941"
2526	3958.5496	"grass"	"grass"	"grass"	"grass"	616561.155	7083815.742	"59942"
2527	1443.4532	"plough"	"plough"	"grain"	"grain"	619090.5815	7085459.961	"59947"
2528	9428.75935	"grass"	"grass"	"grass"	"grass"	617437.065	7084202.757	"59988"
2529	26012.37755	"grass"	"grass"	"grass"	"grass"	616474.4007	7084771.822	"59997"
2530	4182.32495	"plough"	"plough"	"grain"	"grain"	611872.0916	7094712.453	"59999"
2531	22250.93405	"grass"	"grass"	"grass"	"grass"	608894.825	7086990.925	"60059"
2532	6974.3828	"plough"	"plough"	"plough"	"grain"	609647.555	7084875.688	"60076"
2533	10170.0724	"grass"	"plough"	"grain"	"grain"	613659.465	7081628.69	"60135"
2534	1055.49005	"grass"	"grass"	"grass"	"grain"	611770.5375	7087056.576	"60138"
2535	12630.4743	"plough"	"plough"	"grain"	"grain"	612472.375	7085113.472	"60148"
2536	7206.5783	"plough"	"plough"	"plough"	"grain"	610925.2386	7084914.592	"60151"
